jittor_core.Var.binary,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.binary
jittor.nn.binary_cross_entropy_with_logits,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.binary_cross_entropy_with_logits
jittor_core.Var.bitwise_and,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.bitwise_and
jittor_core.Var.bitwise_not,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.bitwise_not
jittor_core.Var.bitwise_or,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.bitwise_or
jittor_core.Var.bitwise_xor,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.bitwise_xor
jittor.nn.bmm,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.bmm
jittor.nn.bmm_transpose,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.bmm_transpose
jittor_core.Var.bool,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.bool
jittor_core.Var.broadcast,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.broadcast
jittor.init.calculate_gain,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.init.html#jittor.init.calculate_gain
jittor.init.calculate_std,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.init.html#jittor.init.calculate_std
jittor_core.Var.candidate,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.candidate
jittor.distributions.Categorical,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.distributions.html#jittor.distributions.Categorical
jittor_core.Var.ceil,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.ceil
jittor_core.Var.ceil_int,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.ceil_int
jittor.transform.center_crop,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.transform.html#jittor.transform.center_crop
jittor.transform.CenterCrop,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.transform.html#jittor.transform.CenterCrop
jittor.loss3d.chamfer_loss,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.loss3d.html#jittor.loss3d.chamfer_loss
jittor.loss3d.ChamferLoss,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.loss3d.html#jittor.loss3d.ChamferLoss
jittor.contrib.check,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.contrib.html#jittor.contrib.check
jittor.Module.children,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.Module.children
jittor.linalg.cholesky,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.linalg.html#jittor.linalg.cholesky
jittor.misc.chunk,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.misc.chunk
jittor.dataset.CIFAR100,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.dataset.html#jittor.dataset.CIFAR100
jittor.dataset.CIFAR10,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.dataset.html#jittor.dataset.CIFAR10
jittor.clamp,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.clamp
jittor.clamp_,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.clamp_
jittor.clean,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.clean
jittor.nn.clip_coordinates,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.clip_coordinates
jittor.optim.Optimizer.clip_grad_norm,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.optim.html#jittor.optim.Optimizer.clip_grad_norm
jittor_core.Var.clone,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.clone
jittor.dataset.Dataset.collate_batch,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.dataset.html#jittor.dataset.Dataset.collate_batch
jittor.dataset.VarDataset.collate_batch,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.dataset.html#jittor.dataset.VarDataset.collate_batch
jittor.transform.ColorJitter,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.transform.html#jittor.transform.ColorJitter
jittor.nn.ComplexNumber,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.ComplexNumber
jittor.transform.Compose,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.transform.html#jittor.transform.Compose
jittor.weightnorm.WeightNorm.compute_weight,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.weightnorm.html#jittor.weightnorm.WeightNorm.compute_weight
jittor.init.constant,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.init.html#jittor.init.constant
jittor.init.constant_,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.init.html#jittor.init.constant_
jittor.nn.ConstantPad2d,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.ConstantPad2d
jittor.misc.contiguous,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.misc.contiguous
jittor.nn.conv,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.conv
jittor.nn.Conv1d_sp,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.Conv1d_sp
jittor.nn.Conv1d,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.Conv1d
jittor.nn.Conv2d,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.Conv2d
jittor.nn.conv2d,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.conv2d
jittor.nn.conv3d,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.conv3d
jittor.nn.conv_transpose,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.conv_transpose
jittor.nn.conv_transpose2d,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.conv_transpose2d
jittor.nn.conv_transpose3d,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.conv_transpose3d
jittor.nn.ConvTranspose2d,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.ConvTranspose2d
jittor.nn.ConvTranspose3d,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.ConvTranspose3d
jittor.nn.ConvTranspose,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.ConvTranspose
jittor.nn.Conv,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.Conv
jittor_core.Var.copy,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.copy
jittor_core.Var.cos,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.cos
jittor_core.Var.cosh,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.cosh
jittor.lr_scheduler.CosineAnnealingLR,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.optim.html#jittor.lr_scheduler.CosineAnnealingLR
jittor.misc.cpu,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.misc.cpu
jittor.transform.crop,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.transform.html#jittor.transform.crop
jittor.transform.crop_and_resize,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.transform.html#jittor.transform.crop_and_resize
jittor.transform.Crop,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.transform.html#jittor.transform.Crop
jittor.misc.cross,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.misc.cross
jittor.nn.cross_entropy_loss,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.cross_entropy_loss
jittor.nn.CrossEntropyLoss,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.CrossEntropyLoss
jittor.misc.ctc_loss,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.misc.ctc_loss
jittor.misc.CTCLoss,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.misc.CTCLoss
jittor.misc.cub_cumsum,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.misc.cub_cumsum
jittor.Module.cuda,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.Module.cuda
jittor.misc.cuda,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.misc.cuda
jittor.misc.cumprod,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.misc.cumprod
jittor.misc.cumsum,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.misc.cumsum
jittor.dataset.DataLoader,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.dataset.html#jittor.dataset.DataLoader
jittor.dataset.Dataset,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.dataset.html#jittor.dataset.Dataset
jittor_core.Var.debug_msg,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.debug_msg
jittor.misc.deg2rad,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.misc.deg2rad
jittor.models.densenet121,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.models.html#jittor.models.densenet121
jittor.models.densenet161,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.models.html#jittor.models.densenet161
jittor.models.densenet169,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.models.html#jittor.models.densenet169
jittor.models.densenet201,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.models.html#jittor.models.densenet201
jittor.models.DenseNet,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.models.html#jittor.models.DenseNet
jittor.linalg.det,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.linalg.html#jittor.linalg.det
jittor.detach,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.detach
jittor_core.Var.detach,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.detach
jittor_core.Var.detach_inplace,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.detach_inplace
jittor.dfs_to_numpy,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.dfs_to_numpy
jittor.misc.diag,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.misc.diag
jittor_core.Var.dim,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.dim
jittor.dirty_fix_pytorch_runtime_error,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.dirty_fix_pytorch_runtime_error
jittor.display_memory_info,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.display_memory_info
jittor_core.Var.div,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.div
jittor_core.Var.divide,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.divide
jittor_core.Var.double,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.double
jittor.nn.dropout,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.dropout
jittor.nn.dropout2d,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.dropout2d
jittor.nn.Dropout2d,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.Dropout2d
jittor.nn.Dropout,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.Dropout
jittor.nn.droppath,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.droppath
jittor.nn.DropPath,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.DropPath
jittor.loss3d.earth_mover_distance,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.loss3d.html#jittor.loss3d.earth_mover_distance
jittor.loss3d.EarthMoverDistance,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.loss3d.html#jittor.loss3d.EarthMoverDistance
jittor.linalg.eigh,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.linalg.html#jittor.linalg.eigh
jittor.einops.EinopsError,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.einops.html#jittor.einops.EinopsError
jittor.linalg.einsum,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.linalg.html#jittor.linalg.einsum
jittor.nn.elu,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.elu
jittor.nn.ELU,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.ELU
jittor.nn.embedding,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.embedding
jittor.nn.Embedding,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.Embedding
jittor.empty,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.empty
jittor.enable_grad,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.enable_grad
jittor_core.Var.equal,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.equal
jittor_core.Var.erf,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.erf
jittor.erf_,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.erf_
jittor_core.Var.erfinv,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.erfinv
jittor.erfinv_,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.erfinv_
jittor.Module.eval,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.Module.eval
jittor.ExitHooks,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.ExitHooks
jittor_core.Var.exp,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.exp
jittor.misc.expand,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.misc.expand
jittor.lr_scheduler.ExponentialLR,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.optim.html#jittor.lr_scheduler.ExponentialLR
jittor.init.eye,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.init.html#jittor.init.eye
jittor.init.eye_,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.init.html#jittor.init.eye_
jittor.fetch,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.fetch
jittor.init.fill,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.init.html#jittor.init.fill
jittor.misc.finfo,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.misc.finfo
jittor.misc.Finfo,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.misc.Finfo
jittor.transform.FiveCrop,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.transform.html#jittor.transform.FiveCrop
jittor.flag_scope,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.flag_scope
jittor.flatten,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.flatten
jittor.nn.Flatten,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.Flatten
jittor.misc.flip,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.misc.flip
jittor_core.Var.float,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.float
jittor.Module.float16,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.Module.float16
jittor_core.Var.float16,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.float16
jittor.Module.float32,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.Module.float32
jittor_core.Var.float32,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.float32
jittor.Module.float64,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.Module.float64
jittor_core.Var.float64,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.float64
jittor.Module.float_auto,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.Module.float_auto
jittor.float_auto,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.float_auto
jittor_core.Var.floor,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.floor
jittor_core.Var.floor_divide,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.floor_divide
jittor_core.Var.floor_int,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.floor_int
jittor.nn.fold,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.fold
jittor.format,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.format
jittor.nn.fp32_guard,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.nn.html#jittor.nn.fp32_guard
jittor.misc.from_torch,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.misc.from_torch
jittor.full,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.full
jittor.full_like,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.full_like
jittor.Function,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.Function
jittor_core.Var.fuse_transpose,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor_core.Var.fuse_transpose
jittor.distributions.GammaDistribution,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.distributions.html#jittor.distributions.GammaDistribution
jittor.misc.gather,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.html#jittor.misc.gather
jittor.init.gauss,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.init.html#jittor.init.gauss
jittor.init.gauss_,https://cg.cs.tsinghua.edu.cn/jittor/assets/docs/jittor.init.html#jittor.init.gauss_
